Year,구분,A. 시도,B. 시군구,Value
2005,아파트-전세,3.인천광역시,연수구,42.8
2006,아파트-전세,3.인천광역시,연수구,48.3
2007,아파트-전세,3.인천광역시,연수구,48.1
2008,아파트-전세,3.인천광역시,연수구,47.1
2009,아파트-전세,3.인천광역시,연수구,48.6
2010,아파트-전세,3.인천광역시,연수구,54.3
2011,아파트-전세,3.인천광역시,연수구,55.2
2012,아파트-전세,3.인천광역시,연수구,58.5
2013,아파트-전세,3.인천광역시,연수구,65.4
2014,아파트-전세,3.인천광역시,연수구,70.8
2015,아파트-전세,3.인천광역시,연수구,78.9
2016,아파트-전세,3.인천광역시,연수구,80.9
2017,아파트-전세,3.인천광역시,연수구,81.7
2018,아파트-전세,3.인천광역시,연수구,79.1
2019,아파트-전세,3.인천광역시,연수구,76.1
2020,아파트-전세,3.인천광역시,연수구,89.9
2021,아파트-전세,3.인천광역시,연수구,112.2
2003,아파트-전세,3.인천광역시,남동구,55.9
2004,아파트-전세,3.인천광역시,남동구,54.1
2005,아파트-전세,3.인천광역시,남동구,52.3
2006,아파트-전세,3.인천광역시,남동구,54.2
2007,아파트-전세,3.인천광역시,남동구,54.3
2008,아파트-전세,3.인천광역시,남동구,58.1
2009,아파트-전세,3.인천광역시,남동구,58.2
2010,아파트-전세,3.인천광역시,남동구,62.3
2011,아파트-전세,3.인천광역시,남동구,66.2
2012,아파트-전세,3.인천광역시,남동구,67.8
2013,아파트-전세,3.인천광역시,남동구,73.8
2014,아파트-전세,3.인천광역시,남동구,78
2015,아파트-전세,3.인천광역시,남동구,83.1
2016,아파트-전세,3.인천광역시,남동구,85.3
2017,아파트-전세,3.인천광역시,남동구,86.3
2018,아파트-전세,3.인천광역시,남동구,85.7
2019,아파트-전세,3.인천광역시,남동구,85.1
2020,아파트-전세,3.인천광역시,남동구,91.4
2021,아파트-전세,3.인천광역시,남동구,105.1
2003,아파트-전세,3.인천광역시,부평구,43.3
2004,아파트-전세,3.인천광역시,부평구,37.6
2005,아파트-전세,3.인천광역시,부평구,39.7
2006,아파트-전세,3.인천광역시,부평구,44.9
2007,아파트-전세,3.인천광역시,부평구,46.9
2008,아파트-전세,3.인천광역시,부평구,49
2009,아파트-전세,3.인천광역시,부평구,50.7
2010,아파트-전세,3.인천광역시,부평구,53.2
2011,아파트-전세,3.인천광역시,부평구,56.6
2012,아파트-전세,3.인천광역시,부평구,57
2013,아파트-전세,3.인천광역시,부평구,63
2014,아파트-전세,3.인천광역시,부평구,70.2
2015,아파트-전세,3.인천광역시,부평구,77.6
2016,아파트-전세,3.인천광역시,부평구,82.3
2017,아파트-전세,3.인천광역시,부평구,85
2018,아파트-전세,3.인천광역시,부평구,83.2
2019,아파트-전세,3.인천광역시,부평구,84.3
2020,아파트-전세,3.인천광역시,부평구,91.8
2021,아파트-전세,3.인천광역시,부평구,106
2003,아파트-전세,3.인천광역시,계양구,48
2004,아파트-전세,3.인천광역시,계양구,44.8
2005,아파트-전세,3.인천광역시,계양구,44.9
2006,아파트-전세,3.인천광역시,계양구,50.2
2007,아파트-전세,3.인천광역시,계양구,54.5
2008,아파트-전세,3.인천광역시,계양구,59.9
2009,아파트-전세,3.인천광역시,계양구,60
2010,아파트-전세,3.인천광역시,계양구,63.6
2011,아파트-전세,3.인천광역시,계양구,66.1
2012,아파트-전세,3.인천광역시,계양구,66.5
2013,아파트-전세,3.인천광역시,계양구,69.8
2014,아파트-전세,3.인천광역시,계양구,75.5
2015,아파트-전세,3.인천광역시,계양구,82.5
2016,아파트-전세,3.인천광역시,계양구,85.3
2017,아파트-전세,3.인천광역시,계양구,86.5
2018,아파트-전세,3.인천광역시,계양구,85.9
2019,아파트-전세,3.인천광역시,계양구,86.9
2020,아파트-전세,3.인천광역시,계양구,93
2021,아파트-전세,3.인천광역시,계양구,108.3
2003,아파트-전세,3.인천광역시,서구,46.4
2004,아파트-전세,3.인천광역시,서구,41.4
2005,아파트-전세,3.인천광역시,서구,43.9
2006,아파트-전세,3.인천광역시,서구,48.8
2007,아파트-전세,3.인천광역시,서구,49.1
2008,아파트-전세,3.인천광역시,서구,55.8
2009,아파트-전세,3.인천광역시,서구,56.6
2010,아파트-전세,3.인천광역시,서구,59.4
2011,아파트-전세,3.인천광역시,서구,63.2
2012,아파트-전세,3.인천광역시,서구,63.4
2013,아파트-전세,3.인천광역시,서구,69.2
2014,아파트-전세,3.인천광역시,서구,73.4
2015,아파트-전세,3.인천광역시,서구,78.9
2016,아파트-전세,3.인천광역시,서구,81.2
2017,아파트-전세,3.인천광역시,서구,82.5
2018,아파트-전세,3.인천광역시,서구,80.8
2019,아파트-전세,3.인천광역시,서구,81.1
2020,아파트-전세,3.인천광역시,서구,89.7
2021,아파트-전세,3.인천광역시,서구,103.8
2003,아파트-전세,4.경기도,,44.2
2004,아파트-전세,4.경기도,,41.2
2005,아파트-전세,4.경기도,,46
2006,아파트-전세,4.경기도,,51.4
2007,아파트-전세,4.경기도,,53
2008,아파트-전세,4.경기도,,53.2
2009,아파트-전세,4.경기도,,55.3
2010,아파트-전세,4.경기도,,59.2
2011,아파트-전세,4.경기도,,68.6
2012,아파트-전세,4.경기도,,68.6
2013,아파트-전세,4.경기도,,74
2014,아파트-전세,4.경기도,,79.9
2015,아파트-전세,4.경기도,,87.9
2016,아파트-전세,4.경기도,,90.5
2017,아파트-전세,4.경기도,,91.4
2018,아파트-전세,4.경기도,,87.5
2019,아파트-전세,4.경기도,,86.4
2020,아파트-전세,4.경기도,,94.9
2021,아파트-전세,4.경기도,,106.1
2003,아파트-전세,4.경기도,고양시,43.2
2004,아파트-전세,4.경기도,고양시,41.2
2005,아파트-전세,4.경기도,고양시,44.6
2006,아파트-전세,4.경기도,고양시,50.1
2007,아파트-전세,4.경기도,고양시,51.6
2008,아파트-전세,4.경기도,고양시,53.7
2009,아파트-전세,4.경기도,고양시,56.1
2010,아파트-전세,4.경기도,고양시,55.6
2011,아파트-전세,4.경기도,고양시,63.7
2012,아파트-전세,4.경기도,고양시,63.5
2013,아파트-전세,4.경기도,고양시,67.6
2014,아파트-전세,4.경기도,고양시,74.3
2015,아파트-전세,4.경기도,고양시,85.3
2016,아파트-전세,4.경기도,고양시,89.4
2017,아파트-전세,4.경기도,고양시,89.9
2018,아파트-전세,4.경기도,고양시,86.7
2019,아파트-전세,4.경기도,고양시,84
2020,아파트-전세,4.경기도,고양시,93.4
2021,아파트-전세,4.경기도,고양시,106.8
2003,아파트-전세,4.경기도,과천시,47.7
2004,아파트-전세,4.경기도,과천시,50
2005,아파트-전세,4.경기도,과천시,52.1
2006,아파트-전세,4.경기도,과천시,59.3
2007,아파트-전세,4.경기도,과천시,56.1
2008,아파트-전세,4.경기도,과천시,46.8
2009,아파트-전세,4.경기도,과천시,62.3
2010,아파트-전세,4.경기도,과천시,65.4
2011,아파트-전세,4.경기도,과천시,76
2012,아파트-전세,4.경기도,과천시,73.8
2013,아파트-전세,4.경기도,과천시,88.2
2014,아파트-전세,4.경기도,과천시,90
2015,아파트-전세,4.경기도,과천시,96.3
2016,아파트-전세,4.경기도,과천시,97.9
2017,아파트-전세,4.경기도,과천시,95.3
2018,아파트-전세,4.경기도,과천시,97.1
2019,아파트-전세,4.경기도,과천시,107.9
2020,아파트-전세,4.경기도,과천시,102.6
2021,아파트-전세,4.경기도,과천시,103.4
2003,아파트-전세,4.경기도,광명시,44.5
2004,아파트-전세,4.경기도,광명시,44.5
2005,아파트-전세,4.경기도,광명시,44.4
2006,아파트-전세,4.경기도,광명시,46.1
2007,아파트-전세,4.경기도,광명시,47.7
2008,아파트-전세,4.경기도,광명시,48.7
2009,아파트-전세,4.경기도,광명시,47.5
2010,아파트-전세,4.경기도,광명시,52.1
2011,아파트-전세,4.경기도,광명시,60.2
2012,아파트-전세,4.경기도,광명시,58.9
2013,아파트-전세,4.경기도,광명시,65.4
2014,아파트-전세,4.경기도,광명시,71.5
2015,아파트-전세,4.경기도,광명시,78.9
2016,아파트-전세,4.경기도,광명시,82.5
2017,아파트-전세,4.경기도,광명시,85.8
2018,아파트-전세,4.경기도,광명시,84.8
2019,아파트-전세,4.경기도,광명시,86.2
2020,아파트-전세,4.경기도,광명시,97.2
2021,아파트-전세,4.경기도,광명시,106
2003,아파트-전세,4.경기도,광주시,51.9
2004,아파트-전세,4.경기도,광주시,46.6
2005,아파트-전세,4.경기도,광주시,51.4
2006,아파트-전세,4.경기도,광주시,57.9
2007,아파트-전세,4.경기도,광주시,60
2008,아파트-전세,4.경기도,광주시,60.4
2009,아파트-전세,4.경기도,광주시,61.4
2010,아파트-전세,4.경기도,광주시,63.5
2011,아파트-전세,4.경기도,광주시,72.8
2012,아파트-전세,4.경기도,광주시,74.3
2013,아파트-전세,4.경기도,광주시,76.3
2014,아파트-전세,4.경기도,광주시,81.2
2015,아파트-전세,4.경기도,광주시,87.6
2016,아파트-전세,4.경기도,광주시,89.6
2017,아파트-전세,4.경기도,광주시,92
2018,아파트-전세,4.경기도,광주시,88.5
2019,아파트-전세,4.경기도,광주시,88.2
2020,아파트-전세,4.경기도,광주시,94.1
2021,아파트-전세,4.경기도,광주시,104.8
2003,아파트-전세,4.경기도,구리시,40.3
2004,아파트-전세,4.경기도,구리시,38.3
2005,아파트-전세,4.경기도,구리시,39.3
2006,아파트-전세,4.경기도,구리시,47.1
2007,아파트-전세,4.경기도,구리시,48.8
2008,아파트-전세,4.경기도,구리시,47.3
2009,아파트-전세,4.경기도,구리시,54
2010,아파트-전세,4.경기도,구리시,58.6
2011,아파트-전세,4.경기도,구리시,69.8
2012,아파트-전세,4.경기도,구리시,70.2
2013,아파트-전세,4.경기도,구리시,74.9
2014,아파트-전세,4.경기도,구리시,80.4
2015,아파트-전세,4.경기도,구리시,89.7
2016,아파트-전세,4.경기도,구리시,90.9
2017,아파트-전세,4.경기도,구리시,91.2
2018,아파트-전세,4.경기도,구리시,86.8
2019,아파트-전세,4.경기도,구리시,85.1
2020,아파트-전세,4.경기도,구리시,96.9
2021,아파트-전세,4.경기도,구리시,103.5
2003,아파트-전세,4.경기도,군포시,47.3
2004,아파트-전세,4.경기도,군포시,45.9
2005,아파트-전세,4.경기도,군포시,50.9
2006,아파트-전세,4.경기도,군포시,61.7
2007,아파트-전세,4.경기도,군포시,59.7
2008,아파트-전세,4.경기도,군포시,58.4
2009,아파트-전세,4.경기도,군포시,61.6
2010,아파트-전세,4.경기도,군포시,64.3
2011,아파트-전세,4.경기도,군포시,78.3
2012,아파트-전세,4.경기도,군포시,72.7
2013,아파트-전세,4.경기도,군포시,77.8
2014,아파트-전세,4.경기도,군포시,83.4
2015,아파트-전세,4.경기도,군포시,93.3
2016,아파트-전세,4.경기도,군포시,96.1
2017,아파트-전세,4.경기도,군포시,96.8
2018,아파트-전세,4.경기도,군포시,94.5
2019,아파트-전세,4.경기도,군포시,90.1
2020,아파트-전세,4.경기도,군포시,96.5
2021,아파트-전세,4.경기도,군포시,108.5
2003,아파트-전세,4.경기도,김포시,49.3
2004,아파트-전세,4.경기도,김포시,45.4
2005,아파트-전세,4.경기도,김포시,50.1
2006,아파트-전세,4.경기도,김포시,62
2007,아파트-전세,4.경기도,김포시,60.8
2008,아파트-전세,4.경기도,김포시,60.8
2009,아파트-전세,4.경기도,김포시,63.7
2010,아파트-전세,4.경기도,김포시,67.8
2011,아파트-전세,4.경기도,김포시,69.8
2012,아파트-전세,4.경기도,김포시,69.6
2013,아파트-전세,4.경기도,김포시,75.6
2014,아파트-전세,4.경기도,김포시,82
2015,아파트-전세,4.경기도,김포시,93.5
2016,아파트-전세,4.경기도,김포시,96.1
2017,아파트-전세,4.경기도,김포시,96.1
2018,아파트-전세,4.경기도,김포시,93.4
2019,아파트-전세,4.경기도,김포시,92.6
2020,아파트-전세,4.경기도,김포시,97.2
2021,아파트-전세,4.경기도,김포시,104.4
2003,아파트-전세,4.경기도,남양주시,40.2
2004,아파트-전세,4.경기도,남양주시,36
2005,아파트-전세,4.경기도,남양주시,35.4
2006,아파트-전세,4.경기도,남양주시,43.9
2007,아파트-전세,4.경기도,남양주시,45.8
2008,아파트-전세,4.경기도,남양주시,47.8
2009,아파트-전세,4.경기도,남양주시,51.2
2010,아파트-전세,4.경기도,남양주시,55.1
2011,아파트-전세,4.경기도,남양주시,65.7
2012,아파트-전세,4.경기도,남양주시,64.4
2013,아파트-전세,4.경기도,남양주시,69.7
2014,아파트-전세,4.경기도,남양주시,74.2
2015,아파트-전세,4.경기도,남양주시,82.3
2016,아파트-전세,4.경기도,남양주시,84.3
2017,아파트-전세,4.경기도,남양주시,85.1
2018,아파트-전세,4.경기도,남양주시,83.2
2019,아파트-전세,4.경기도,남양주시,82.5
2020,아파트-전세,4.경기도,남양주시,91.2
2021,아파트-전세,4.경기도,남양주시,107.2
2003,아파트-전세,4.경기도,동두천시,41.4
2004,아파트-전세,4.경기도,동두천시,34.3
2005,아파트-전세,4.경기도,동두천시,35.6
2006,아파트-전세,4.경기도,동두천시,36.1
2007,아파트-전세,4.경기도,동두천시,44.5
2008,아파트-전세,4.경기도,동두천시,60.2
2009,아파트-전세,4.경기도,동두천시,59.4
2010,아파트-전세,4.경기도,동두천시,58.9
2011,아파트-전세,4.경기도,동두천시,68.1
2012,아파트-전세,4.경기도,동두천시,69.1
2013,아파트-전세,4.경기도,동두천시,72.9
2014,아파트-전세,4.경기도,동두천시,75.6
2015,아파트-전세,4.경기도,동두천시,84
2016,아파트-전세,4.경기도,동두천시,87.8
2017,아파트-전세,4.경기도,동두천시,90.2
2018,아파트-전세,4.경기도,동두천시,88.8
2019,아파트-전세,4.경기도,동두천시,89
2020,아파트-전세,4.경기도,동두천시,90.9
2021,아파트-전세,4.경기도,동두천시,105.9
2003,아파트-전세,4.경기도,부천시,44.3
2004,아파트-전세,4.경기도,부천시,41.9
2005,아파트-전세,4.경기도,부천시,43.4
2006,아파트-전세,4.경기도,부천시,48.1
2007,아파트-전세,4.경기도,부천시,49.5
2008,아파트-전세,4.경기도,부천시,50.6
2009,아파트-전세,4.경기도,부천시,54.1
2010,아파트-전세,4.경기도,부천시,58.3
2011,아파트-전세,4.경기도,부천시,63
2012,아파트-전세,4.경기도,부천시,64.3
2013,아파트-전세,4.경기도,부천시,71.8
2014,아파트-전세,4.경기도,부천시,76.9
2015,아파트-전세,4.경기도,부천시,85.6
2016,아파트-전세,4.경기도,부천시,89.6
2017,아파트-전세,4.경기도,부천시,91.4
2018,아파트-전세,4.경기도,부천시,90.9
2019,아파트-전세,4.경기도,부천시,91.1
2020,아파트-전세,4.경기도,부천시,96
2021,아파트-전세,4.경기도,부천시,105.5
2003,아파트-전세,4.경기도,성남시,47.2
2004,아파트-전세,4.경기도,성남시,43.8
2005,아파트-전세,4.경기도,성남시,55.6
2006,아파트-전세,4.경기도,성남시,56.6
2007,아파트-전세,4.경기도,성남시,57
2008,아파트-전세,4.경기도,성남시,54.4
2009,아파트-전세,4.경기도,성남시,55.2
2010,아파트-전세,4.경기도,성남시,61.4
2011,아파트-전세,4.경기도,성남시,69.9
2012,아파트-전세,4.경기도,성남시,69.3
2013,아파트-전세,4.경기도,성남시,76.2
2014,아파트-전세,4.경기도,성남시,83.3
2015,아파트-전세,4.경기도,성남시,88.5
2016,아파트-전세,4.경기도,성남시,89.9
2017,아파트-전세,4.경기도,성남시,93.2
2018,아파트-전세,4.경기도,성남시,91
2019,아파트-전세,4.경기도,성남시,91.2
2020,아파트-전세,4.경기도,성남시,97.7
2021,아파트-전세,4.경기도,성남시,101.4
2003,아파트-전세,4.경기도,수원시,44.1
2004,아파트-전세,4.경기도,수원시,39.2
2005,아파트-전세,4.경기도,수원시,45.7
2006,아파트-전세,4.경기도,수원시,53.1
2007,아파트-전세,4.경기도,수원시,53.1
2008,아파트-전세,4.경기도,수원시,49.2
2009,아파트-전세,4.경기도,수원시,52.4
2010,아파트-전세,4.경기도,수원시,57.4
2011,아파트-전세,4.경기도,수원시,66.7
2012,아파트-전세,4.경기도,수원시,65.9
2013,아파트-전세,4.경기도,수원시,71.3
2014,아파트-전세,4.경기도,수원시,78.4
2015,아파트-전세,4.경기도,수원시,84.1
2016,아파트-전세,4.경기도,수원시,86.2
2017,아파트-전세,4.경기도,수원시,86.9
2018,아파트-전세,4.경기도,수원시,84.6
2019,아파트-전세,4.경기도,수원시,83.2
2020,아파트-전세,4.경기도,수원시,95.9
2021,아파트-전세,4.경기도,수원시,104.7
2003,아파트-전세,4.경기도,시흥시,42
2004,아파트-전세,4.경기도,시흥시,39
2005,아파트-전세,4.경기도,시흥시,42.2
2006,아파트-전세,4.경기도,시흥시,48
2007,아파트-전세,4.경기도,시흥시,53.5
2008,아파트-전세,4.경기도,시흥시,54.2
2009,아파트-전세,4.경기도,시흥시,53.9
2010,아파트-전세,4.경기도,시흥시,60.5
2011,아파트-전세,4.경기도,시흥시,67.9
2012,아파트-전세,4.경기도,시흥시,69.5
2013,아파트-전세,4.경기도,시흥시,74.3
2014,아파트-전세,4.경기도,시흥시,79
2015,아파트-전세,4.경기도,시흥시,89.3
2016,아파트-전세,4.경기도,시흥시,92
2017,아파트-전세,4.경기도,시흥시,92.5
2018,아파트-전세,4.경기도,시흥시,86.7
2019,아파트-전세,4.경기도,시흥시,84.6
2020,아파트-전세,4.경기도,시흥시,88.3
2021,아파트-전세,4.경기도,시흥시,113.4
2003,아파트-전세,4.경기도,안산시,39.3
2004,아파트-전세,4.경기도,안산시,39.1
2005,아파트-전세,4.경기도,안산시,40.5
2006,아파트-전세,4.경기도,안산시,49.3
2007,아파트-전세,4.경기도,안산시,54.7
2008,아파트-전세,4.경기도,안산시,54.2
2009,아파트-전세,4.경기도,안산시,54
2010,아파트-전세,4.경기도,안산시,59.8
2011,아파트-전세,4.경기도,안산시,69.3
2012,아파트-전세,4.경기도,안산시,70
2013,아파트-전세,4.경기도,안산시,75
2014,아파트-전세,4.경기도,안산시,82.3
2015,아파트-전세,4.경기도,안산시,95.5
2016,아파트-전세,4.경기도,안산시,97.5
2017,아파트-전세,4.경기도,안산시,98.3
2018,아파트-전세,4.경기도,안산시,84.3
2019,아파트-전세,4.경기도,안산시,86.2
2020,아파트-전세,4.경기도,안산시,91.8
2021,아파트-전세,4.경기도,안산시,110.9
2003,아파트-전세,4.경기도,안성시,59.2
2004,아파트-전세,4.경기도,안성시,60.3
2005,아파트-전세,4.경기도,안성시,61.3
2006,아파트-전세,4.경기도,안성시,64.7
2007,아파트-전세,4.경기도,안성시,64.4
2008,아파트-전세,4.경기도,안성시,66.4
2009,아파트-전세,4.경기도,안성시,67.6
2010,아파트-전세,4.경기도,안성시,68.6
2011,아파트-전세,4.경기도,안성시,74.1
2012,아파트-전세,4.경기도,안성시,79.2
2013,아파트-전세,4.경기도,안성시,89.6
2014,아파트-전세,4.경기도,안성시,99.4
2015,아파트-전세,4.경기도,안성시,105.9
2016,아파트-전세,4.경기도,안성시,107.2
2017,아파트-전세,4.경기도,안성시,108.3
2018,아파트-전세,4.경기도,안성시,93.2
2019,아파트-전세,4.경기도,안성시,89.6
2020,아파트-전세,4.경기도,안성시,94
2021,아파트-전세,4.경기도,안성시,111.9
2003,아파트-전세,4.경기도,안양시,41.6
2004,아파트-전세,4.경기도,안양시,41.5
2005,아파트-전세,4.경기도,안양시,47.3
2006,아파트-전세,4.경기도,안양시,53.1
2007,아파트-전세,4.경기도,안양시,54
2008,아파트-전세,4.경기도,안양시,53
2009,아파트-전세,4.경기도,안양시,54.4
2010,아파트-전세,4.경기도,안양시,58.2
2011,아파트-전세,4.경기도,안양시,66.6
2012,아파트-전세,4.경기도,안양시,65
2013,아파트-전세,4.경기도,안양시,69.8
2014,아파트-전세,4.경기도,안양시,77.6
2015,아파트-전세,4.경기도,안양시,87.7
2016,아파트-전세,4.경기도,안양시,90.8
2017,아파트-전세,4.경기도,안양시,91.9
2018,아파트-전세,4.경기도,안양시,90.6
2019,아파트-전세,4.경기도,안양시,89.4
2020,아파트-전세,4.경기도,안양시,97.2
2021,아파트-전세,4.경기도,안양시,104.8
2003,아파트-전세,4.경기도,양주시,40.8
2004,아파트-전세,4.경기도,양주시,39.5
2005,아파트-전세,4.경기도,양주시,37.8
2006,아파트-전세,4.경기도,양주시,40.5
2007,아파트-전세,4.경기도,양주시,44.2
2008,아파트-전세,4.경기도,양주시,55.2
2009,아파트-전세,4.경기도,양주시,55.7
2010,아파트-전세,4.경기도,양주시,55.5
2011,아파트-전세,4.경기도,양주시,65.3
2012,아파트-전세,4.경기도,양주시,70.7
2013,아파트-전세,4.경기도,양주시,73.3
2014,아파트-전세,4.경기도,양주시,76.7
2015,아파트-전세,4.경기도,양주시,86.6
2016,아파트-전세,4.경기도,양주시,91.6
2017,아파트-전세,4.경기도,양주시,93.1
2018,아파트-전세,4.경기도,양주시,90.7
2019,아파트-전세,4.경기도,양주시,89
2020,아파트-전세,4.경기도,양주시,92.6
2021,아파트-전세,4.경기도,양주시,109.6
2012,아파트-전세,4.경기도,여주시,91.1
2013,아파트-전세,4.경기도,여주시,94.6
2014,아파트-전세,4.경기도,여주시,97.1
2015,아파트-전세,4.경기도,여주시,101.7
2016,아파트-전세,4.경기도,여주시,103.7
2017,아파트-전세,4.경기도,여주시,105
2018,아파트-전세,4.경기도,여주시,104.1
2019,아파트-전세,4.경기도,여주시,98.8
2020,아파트-전세,4.경기도,여주시,97.8
2021,아파트-전세,4.경기도,여주시,104.6
2003,아파트-전세,4.경기도,오산시,48.4
2004,아파트-전세,4.경기도,오산시,45.1
2005,아파트-전세,4.경기도,오산시,48.2
2006,아파트-전세,4.경기도,오산시,52.1
2007,아파트-전세,4.경기도,오산시,49.5
2008,아파트-전세,4.경기도,오산시,52.7
2009,아파트-전세,4.경기도,오산시,55.4
2010,아파트-전세,4.경기도,오산시,60.6
2011,아파트-전세,4.경기도,오산시,73.5
2012,아파트-전세,4.경기도,오산시,75.1
2013,아파트-전세,4.경기도,오산시,79.8
2014,아파트-전세,4.경기도,오산시,88.1
2015,아파트-전세,4.경기도,오산시,93.8
2016,아파트-전세,4.경기도,오산시,94.8
2017,아파트-전세,4.경기도,오산시,94.1
2018,아파트-전세,4.경기도,오산시,85.4
2019,아파트-전세,4.경기도,오산시,84.9
2020,아파트-전세,4.경기도,오산시,93.8
2021,아파트-전세,4.경기도,오산시,107.7
2003,아파트-전세,4.경기도,용인시,41.2
2004,아파트-전세,4.경기도,용인시,35.2
2005,아파트-전세,4.경기도,용인시,49.2
2006,아파트-전세,4.경기도,용인시,51.6
2007,아파트-전세,4.경기도,용인시,52.3
2008,아파트-전세,4.경기도,용인시,50.5
2009,아파트-전세,4.경기도,용인시,53.2
2010,아파트-전세,4.경기도,용인시,59.6
2011,아파트-전세,4.경기도,용인시,72.5
2012,아파트-전세,4.경기도,용인시,72.3
2013,아파트-전세,4.경기도,용인시,75.8
2014,아파트-전세,4.경기도,용인시,81.1
2015,아파트-전세,4.경기도,용인시,86.3
2016,아파트-전세,4.경기도,용인시,87.5
2017,아파트-전세,4.경기도,용인시,87.5
2018,아파트-전세,4.경기도,용인시,83.2
2019,아파트-전세,4.경기도,용인시,81.2
2020,아파트-전세,4.경기도,용인시,95.8
2021,아파트-전세,4.경기도,용인시,104.4
2003,아파트-전세,4.경기도,의왕시,43
2004,아파트-전세,4.경기도,의왕시,41.5
2005,아파트-전세,4.경기도,의왕시,46
2006,아파트-전세,4.경기도,의왕시,52.3
2007,아파트-전세,4.경기도,의왕시,53.6
2008,아파트-전세,4.경기도,의왕시,50.9
2009,아파트-전세,4.경기도,의왕시,52.2
2010,아파트-전세,4.경기도,의왕시,56.7
2011,아파트-전세,4.경기도,의왕시,67
2012,아파트-전세,4.경기도,의왕시,65.2
2013,아파트-전세,4.경기도,의왕시,76.9
2014,아파트-전세,4.경기도,의왕시,81.5
2015,아파트-전세,4.경기도,의왕시,88.3
2016,아파트-전세,4.경기도,의왕시,90.2
2017,아파트-전세,4.경기도,의왕시,91.7
2018,아파트-전세,4.경기도,의왕시,91.1
2019,아파트-전세,4.경기도,의왕시,84.7
2020,아파트-전세,4.경기도,의왕시,93.3
2021,아파트-전세,4.경기도,의왕시,105.5
2003,아파트-전세,4.경기도,의정부시,42.4
2004,아파트-전세,4.경기도,의정부시,39.8
2005,아파트-전세,4.경기도,의정부시,40.6
2006,아파트-전세,4.경기도,의정부시,45
2007,아파트-전세,4.경기도,의정부시,51.1
2008,아파트-전세,4.경기도,의정부시,54.6
2009,아파트-전세,4.경기도,의정부시,54.8
2010,아파트-전세,4.경기도,의정부시,57
2011,아파트-전세,4.경기도,의정부시,64.4
2012,아파트-전세,4.경기도,의정부시,68.1
2013,아파트-전세,4.경기도,의정부시,73
2014,아파트-전세,4.경기도,의정부시,75.5
2015,아파트-전세,4.경기도,의정부시,83
2016,아파트-전세,4.경기도,의정부시,86.6
2017,아파트-전세,4.경기도,의정부시,87.7
2018,아파트-전세,4.경기도,의정부시,87.4
2019,아파트-전세,4.경기도,의정부시,87.1
2020,아파트-전세,4.경기도,의정부시,93
2021,아파트-전세,4.경기도,의정부시,105.1
2003,아파트-전세,4.경기도,이천시,46.7
2004,아파트-전세,4.경기도,이천시,49.3
2005,아파트-전세,4.경기도,이천시,51
2006,아파트-전세,4.경기도,이천시,54
2007,아파트-전세,4.경기도,이천시,60.1
2008,아파트-전세,4.경기도,이천시,62.9
2009,아파트-전세,4.경기도,이천시,61
2010,아파트-전세,4.경기도,이천시,62.6
2011,아파트-전세,4.경기도,이천시,76.6
2012,아파트-전세,4.경기도,이천시,77.3
2013,아파트-전세,4.경기도,이천시,83.6
2014,아파트-전세,4.경기도,이천시,87.2
2015,아파트-전세,4.경기도,이천시,95.2
2016,아파트-전세,4.경기도,이천시,98.2
2017,아파트-전세,4.경기도,이천시,98.7
2018,아파트-전세,4.경기도,이천시,98.9
2019,아파트-전세,4.경기도,이천시,95.1
2020,아파트-전세,4.경기도,이천시,96.5
2021,아파트-전세,4.경기도,이천시,110.5
2003,아파트-전세,4.경기도,파주시,48.8
2004,아파트-전세,4.경기도,파주시,45
2005,아파트-전세,4.경기도,파주시,48.8
2006,아파트-전세,4.경기도,파주시,51
2007,아파트-전세,4.경기도,파주시,53.5
2008,아파트-전세,4.경기도,파주시,60.8
2009,아파트-전세,4.경기도,파주시,63.6
2010,아파트-전세,4.경기도,파주시,62.7
2011,아파트-전세,4.경기도,파주시,71.8
2012,아파트-전세,4.경기도,파주시,69.7
2013,아파트-전세,4.경기도,파주시,78.1
2014,아파트-전세,4.경기도,파주시,85.4
2015,아파트-전세,4.경기도,파주시,98
2016,아파트-전세,4.경기도,파주시,101.8
2017,아파트-전세,4.경기도,파주시,101.7
2018,아파트-전세,4.경기도,파주시,93.7
2019,아파트-전세,4.경기도,파주시,94
2020,아파트-전세,4.경기도,파주시,95.5
2021,아파트-전세,4.경기도,파주시,106
2003,아파트-전세,4.경기도,평택시,57.9
2004,아파트-전세,4.경기도,평택시,57.1
2005,아파트-전세,4.경기도,평택시,56.5
2006,아파트-전세,4.경기도,평택시,62.6
2007,아파트-전세,4.경기도,평택시,65.1
2008,아파트-전세,4.경기도,평택시,68.5
2009,아파트-전세,4.경기도,평택시,68.1
2010,아파트-전세,4.경기도,평택시,72
2011,아파트-전세,4.경기도,평택시,83.9
2012,아파트-전세,4.경기도,평택시,86.3
2013,아파트-전세,4.경기도,평택시,87.2
2014,아파트-전세,4.경기도,평택시,90.3
2015,아파트-전세,4.경기도,평택시,95.6
2016,아파트-전세,4.경기도,평택시,98.3
2017,아파트-전세,4.경기도,평택시,97.7
2018,아파트-전세,4.경기도,평택시,87.5
2019,아파트-전세,4.경기도,평택시,83.1
2020,아파트-전세,4.경기도,평택시,91.1
2021,아파트-전세,4.경기도,평택시,107.5
